id_sensor;day_time;parameter_name;value;anomaly
S0005;2026-01-02 02:57:15;ventilation;0.733;False
S0001;2026-01-02 02:57:15;temperature;26.709;False
S0010;2026-01-02 02:57:15;CO2_level;618;False
S0007;2026-01-02 02:57:15;temperature;17.231;False
S0004;2026-01-02 02:57:15;CO2_level;1182;False
S0011;2026-01-02 02:57:15;ventilation;0.275;True
S0010;2026-01-02 02:57:30;CO2_level;734;False
S0005;2026-01-02 02:57:30;ventilation;0.705;False
S0009;2026-01-02 02:57:30;humidity;64.262;False
S0011;2026-01-02 02:57:30;ventilation;0.62;False
S0007;2026-01-02 02:57:30;temperature;25.008;False
S0003;2026-01-02 02:57:30;humidity;62.022;False
S0004;2026-01-02 02:57:30;CO2_level;940;False
S0001;2026-01-02 02:57:30;temperature;15.076;False
S0011;2026-01-02 02:57:45;ventilation;0.716;False
S0001;2026-01-02 02:57:45;temperature;22.377;False
S0007;2026-01-02 02:57:45;temperature;15.208;False
S0005;2026-01-02 02:57:45;ventilation;0.814;False
S0004;2026-01-02 02:57:45;CO2_level;724;False
S0010;2026-01-02 02:57:45;CO2_level;966;False
S0011;2026-01-02 02:58:00;ventilation;0.818;False
S0005;2026-01-02 02:58:00;ventilation;0.666;False
S0010;2026-01-02 02:58:00;CO2_level;null;True
S0004;2026-01-02 02:58:00;CO2_level;1171;False
S0007;2026-01-02 02:58:00;temperature;16.19;False
S0001;2026-01-02 02:58:00;temperature;26.331;False
S0009;2026-01-02 02:58:00;humidity;63.136;False
S0003;2026-01-02 02:58:00;humidity;68.504;False
S0011;2026-01-02 02:58:15;ventilation;0.899;False
S0007;2026-01-02 02:58:15;temperature;20.357;False
S0004;2026-01-02 02:58:15;CO2_level;817;False
S0005;2026-01-02 02:58:15;ventilation;0.917;False
S0010;2026-01-02 02:58:15;CO2_level;887;False
S0001;2026-01-02 02:58:15;temperature;15.7;False
S0005;2026-01-02 02:58:30;ventilation;0.827;False
S0003;2026-01-02 02:58:30;humidity;61.078;False
S0010;2026-01-02 02:58:30;CO2_level;1186;False
S0007;2026-01-02 02:58:30;temperature;24.474;False
S0009;2026-01-02 02:58:30;humidity;62.558;False
S0004;2026-01-02 02:58:30;CO2_level;654;False
S0011;2026-01-02 02:58:30;ventilation;0.533;False
S0001;2026-01-02 02:58:30;temperature;24.409;False
S0007;2026-01-02 02:58:45;temperature;23.93;False
S0004;2026-01-02 02:58:45;CO2_level;672;False
S0005;2026-01-02 02:58:45;ventilation;0.945;False
S0010;2026-01-02 02:58:45;CO2_level;934;False
S0001;2026-01-02 02:58:45;temperature;18.952;False
S0011;2026-01-02 02:58:45;ventilation;0.771;False
S0003;2026-01-02 02:59:00;humidity;63.313;False
S0010;2026-01-02 02:59:00;CO2_level;1137;False
S0001;2026-01-02 02:59:00;temperature;1.177;True
S0007;2026-01-02 02:59:00;temperature;23.033;False
S0005;2026-01-02 02:59:00;ventilation;0.545;False
S0009;2026-01-02 02:59:00;humidity;68.638;False
S0011;2026-01-02 02:59:00;ventilation;0.642;False
S0004;2026-01-02 02:59:00;CO2_level;541;True
S0001;2026-01-02 02:59:15;temperature;22.912;False
S0010;2026-01-02 02:59:15;CO2_level;892;False
S0004;2026-01-02 02:59:15;CO2_level;669;False
S0011;2026-01-02 02:59:15;ventilation;0.705;False
S0005;2026-01-02 02:59:15;ventilation;0.779;False
S0007;2026-01-02 02:59:15;temperature;23.715;False
S0004;2026-01-02 02:59:30;CO2_level;1073;False
S0003;2026-01-02 02:59:30;humidity;77.491;True
S0009;2026-01-02 02:59:30;humidity;67.692;False
S0011;2026-01-02 02:59:30;ventilation;0.932;False
S0001;2026-01-02 02:59:30;temperature;25.187;False
S0007;2026-01-02 02:59:30;temperature;16.3;False
S0005;2026-01-02 02:59:30;ventilation;0.587;False
S0010;2026-01-02 02:59:30;CO2_level;644;False
S0001;2026-01-02 02:59:45;temperature;15.104;False
S0005;2026-01-02 02:59:45;ventilation;0.532;False
S0010;2026-01-02 02:59:45;CO2_level;1107;False
S0007;2026-01-02 02:59:45;temperature;20.521;False
S0011;2026-01-02 02:59:45;ventilation;0.601;False
S0004;2026-01-02 02:59:45;CO2_level;936;False
S0009;2026-01-02 03:00:00;humidity;60.306;False
S0011;2026-01-02 03:00:00;ventilation;0.713;False
S0001;2026-01-02 03:00:00;temperature;26.108;False
S0003;2026-01-02 03:00:00;humidity;60.979;False
S0004;2026-01-02 03:00:00;CO2_level;716;False
S0010;2026-01-02 03:00:00;CO2_level;808;False
S0007;2026-01-02 03:00:00;temperature;22.309;False
S0005;2026-01-02 03:00:00;ventilation;0.991;False
S0005;2026-01-02 03:00:15;ventilation;0.559;False
S0011;2026-01-02 03:00:15;ventilation;0.651;False
S0010;2026-01-02 03:00:15;CO2_level;943;False
S0007;2026-01-02 03:00:15;temperature;15.125;False
S0004;2026-01-02 03:00:15;CO2_level;1100;False
S0001;2026-01-02 03:00:15;temperature;23.983;False
S0010;2026-01-02 03:00:30;CO2_level;942;False
S0011;2026-01-02 03:00:30;ventilation;0.689;False
S0004;2026-01-02 03:00:30;CO2_level;922;False
S0003;2026-01-02 03:00:30;humidity;66.303;False
S0001;2026-01-02 03:00:30;temperature;23.442;False
S0009;2026-01-02 03:00:30;humidity;61.713;False
S0005;2026-01-02 03:00:30;ventilation;0.83;False
S0007;2026-01-02 03:00:30;temperature;24.705;False
S0004;2026-01-02 03:00:45;CO2_level;271;True
S0005;2026-01-02 03:00:45;ventilation;0.853;False
S0011;2026-01-02 03:00:45;ventilation;0.72;False
S0010;2026-01-02 03:00:45;CO2_level;471;True
S0001;2026-01-02 03:00:45;temperature;24.548;False
S0007;2026-01-02 03:00:45;temperature;24.048;False
S0007;2026-01-02 03:01:00;temperature;19.036;False
S0010;2026-01-02 03:01:00;CO2_level;908;False
S0003;2026-01-02 03:01:00;humidity;69.259;False
S0004;2026-01-02 03:01:00;CO2_level;816;False
S0011;2026-01-02 03:01:00;ventilation;0.981;False
S0005;2026-01-02 03:01:00;ventilation;0.631;False
S0009;2026-01-02 03:01:00;humidity;68.574;False
S0001;2026-01-02 03:01:00;temperature;23.577;False
S0005;2026-01-02 03:01:15;ventilation;0.547;False
S0004;2026-01-02 03:01:15;CO2_level;1126;False
S0010;2026-01-02 03:01:15;CO2_level;789;False
S0007;2026-01-02 03:01:15;temperature;16.54;False
S0001;2026-01-02 03:01:15;temperature;16.461;False
S0011;2026-01-02 03:01:15;ventilation;0.862;False
S0010;2026-01-02 03:01:30;CO2_level;989;False
S0005;2026-01-02 03:01:30;ventilation;0.8;False
S0009;2026-01-02 03:01:30;humidity;65.854;False
S0001;2026-01-02 03:01:30;temperature;18.896;False
S0003;2026-01-02 03:01:30;humidity;60.356;False
S0007;2026-01-02 03:01:30;temperature;15.686;False
S0011;2026-01-02 03:01:30;ventilation;0.707;False
S0004;2026-01-02 03:01:30;CO2_level;751;False
S0010;2026-01-02 03:01:45;CO2_level;797;False
S0005;2026-01-02 03:01:45;ventilation;0.689;False
S0001;2026-01-02 03:01:45;temperature;18.212;False
S0011;2026-01-02 03:01:45;ventilation;0.806;False
S0007;2026-01-02 03:01:45;temperature;17.919;False
S0004;2026-01-02 03:01:45;CO2_level;936;False
S0010;2026-01-02 03:02:00;CO2_level;799;False
S0011;2026-01-02 03:02:00;ventilation;0.708;False
S0009;2026-01-02 03:02:00;humidity;66.106;False
S0003;2026-01-02 03:02:00;humidity;62.8;False
S0005;2026-01-02 03:02:00;ventilation;1.826;True
S0004;2026-01-02 03:02:00;CO2_level;1144;False
S0001;2026-01-02 03:02:00;temperature;16.236;False
S0007;2026-01-02 03:02:00;temperature;15.859;False
S0004;2026-01-02 03:02:15;CO2_level;809;False
S0001;2026-01-02 03:02:15;temperature;21.547;False
S0011;2026-01-02 03:02:15;ventilation;0.571;False
S0007;2026-01-02 03:02:15;temperature;21.227;False
S0010;2026-01-02 03:02:15;CO2_level;1192;False
S0005;2026-01-02 03:02:15;ventilation;0.659;False
S0005;2026-01-02 03:02:30;ventilation;0.692;False
S0003;2026-01-02 03:02:30;humidity;63.674;False
S0009;2026-01-02 03:02:30;humidity;60.982;False
S0001;2026-01-02 03:02:30;temperature;17.862;False
S0010;2026-01-02 03:02:30;CO2_level;1082;False
S0011;2026-01-02 03:02:30;ventilation;0.722;False
S0004;2026-01-02 03:02:30;CO2_level;783;False
S0007;2026-01-02 03:02:30;temperature;20.558;False
S0001;2026-01-02 03:02:45;temperature;21.444;False
S0011;2026-01-02 03:02:45;ventilation;0.937;False
S0004;2026-01-02 03:02:45;CO2_level;628;False
S0005;2026-01-02 03:02:45;ventilation;0.648;False
S0007;2026-01-02 03:02:45;temperature;23.937;False
S0010;2026-01-02 03:02:45;CO2_level;1036;False
S0009;2026-01-02 03:03:00;humidity;63.556;False
S0011;2026-01-02 03:03:00;ventilation;0.909;False
S0003;2026-01-02 03:03:00;humidity;63.961;False
S0004;2026-01-02 03:03:00;CO2_level;613;False
S0005;2026-01-02 03:03:00;ventilation;0.507;False
S0007;2026-01-02 03:03:00;temperature;15.629;False
S0001;2026-01-02 03:03:00;temperature;22.88;False
S0010;2026-01-02 03:03:00;CO2_level;1131;False
S0001;2026-01-02 03:03:15;temperature;16.359;False
S0004;2026-01-02 03:03:15;CO2_level;917;False
S0007;2026-01-02 03:03:15;temperature;25.354;False
S0011;2026-01-02 03:03:15;ventilation;0.991;False
S0010;2026-01-02 03:03:15;CO2_level;1022;False
S0005;2026-01-02 03:03:15;ventilation;0.532;False
S0003;2026-01-02 03:03:30;humidity;63.055;False
S0004;2026-01-02 03:03:30;CO2_level;920;False
S0001;2026-01-02 03:03:30;temperature;10.028;True
S0007;2026-01-02 03:03:30;temperature;23.643;False
S0011;2026-01-02 03:03:30;ventilation;0.927;False
S0009;2026-01-02 03:03:30;humidity;64.438;False
S0005;2026-01-02 03:03:30;ventilation;0.956;False
S0010;2026-01-02 03:03:30;CO2_level;720;False
S0011;2026-01-02 03:03:45;ventilation;0.565;False
S0005;2026-01-02 03:03:45;ventilation;0.704;False
S0010;2026-01-02 03:03:45;CO2_level;902;False
S0007;2026-01-02 03:03:45;temperature;18.369;False
S0001;2026-01-02 03:03:45;temperature;19.686;False
S0004;2026-01-02 03:03:45;CO2_level;1142;False
S0009;2026-01-02 03:04:00;humidity;69.549;False
S0011;2026-01-02 03:04:00;ventilation;0.719;False
S0010;2026-01-02 03:04:00;CO2_level;930;False
S0001;2026-01-02 03:04:00;temperature;17.282;False
S0003;2026-01-02 03:04:00;humidity;66.303;False
S0007;2026-01-02 03:04:00;temperature;-1.059;True
S0005;2026-01-02 03:04:00;ventilation;0.856;False
S0004;2026-01-02 03:04:00;CO2_level;1184;False
S0004;2026-01-02 03:04:15;CO2_level;1163;False
S0001;2026-01-02 03:04:15;temperature;25.82;False
S0010;2026-01-02 03:04:15;CO2_level;1121;False
S0011;2026-01-02 03:04:15;ventilation;0.837;False
S0007;2026-01-02 03:04:15;temperature;25.378;False
S0005;2026-01-02 03:04:15;ventilation;0.57;False
S0009;2026-01-02 03:04:30;humidity;65.175;False
S0007;2026-01-02 03:04:30;temperature;17.725;False
S0010;2026-01-02 03:04:30;CO2_level;982;False
S0005;2026-01-02 03:04:30;ventilation;0.861;False
S0011;2026-01-02 03:04:30;ventilation;0.698;False
S0003;2026-01-02 03:04:30;humidity;60.898;False
S0001;2026-01-02 03:04:30;temperature;16.481;False
S0004;2026-01-02 03:04:30;CO2_level;797;False
S0007;2026-01-02 03:04:45;temperature;18.542;False
S0011;2026-01-02 03:04:45;ventilation;0.832;False
S0004;2026-01-02 03:04:45;CO2_level;875;False
S0010;2026-01-02 03:04:45;CO2_level;1079;False
S0005;2026-01-02 03:04:45;ventilation;0.585;False
S0001;2026-01-02 03:04:45;temperature;15.918;False
S0003;2026-01-02 03:05:00;humidity;65.868;False
S0001;2026-01-02 03:05:00;temperature;16.343;False
S0005;2026-01-02 03:05:00;ventilation;0.779;False
S0010;2026-01-02 03:05:00;CO2_level;624;False
S0011;2026-01-02 03:05:00;ventilation;0.855;False
S0007;2026-01-02 03:05:00;temperature;25.292;False
S0004;2026-01-02 03:05:00;CO2_level;1092;False
S0009;2026-01-02 03:05:00;humidity;62.487;False
S0011;2026-01-02 03:05:15;ventilation;0.521;False
S0007;2026-01-02 03:05:15;temperature;15.245;False
S0005;2026-01-02 03:05:15;ventilation;0.565;False
S0004;2026-01-02 03:05:15;CO2_level;891;False
S0001;2026-01-02 03:05:15;temperature;15.562;False
S0010;2026-01-02 03:05:15;CO2_level;1024;False
S0009;2026-01-02 03:05:30;humidity;68.952;False
S0004;2026-01-02 03:05:30;CO2_level;778;False
S0010;2026-01-02 03:05:30;CO2_level;1173;False
S0003;2026-01-02 03:05:30;humidity;69.517;False
S0007;2026-01-02 03:05:30;temperature;22.516;False
S0011;2026-01-02 03:05:30;ventilation;0.553;False
S0001;2026-01-02 03:05:30;temperature;17.377;False
S0005;2026-01-02 03:05:30;ventilation;0.622;False
S0001;2026-01-02 03:05:45;temperature;15.686;False
S0004;2026-01-02 03:05:45;CO2_level;853;False
S0011;2026-01-02 03:05:45;ventilation;0.981;False
S0007;2026-01-02 03:05:45;temperature;24.696;False
S0010;2026-01-02 03:05:45;CO2_level;974;False
S0005;2026-01-02 03:05:45;ventilation;0.637;False
S0001;2026-01-02 03:06:00;temperature;24.976;False
S0007;2026-01-02 03:06:00;temperature;21.097;False
S0004;2026-01-02 03:06:00;CO2_level;1135;False
S0003;2026-01-02 03:06:00;humidity;67.226;False
S0009;2026-01-02 03:06:00;humidity;64.636;False
S0005;2026-01-02 03:06:00;ventilation;0.648;False
S0010;2026-01-02 03:06:00;CO2_level;1191;False
S0011;2026-01-02 03:06:00;ventilation;0.905;False
S0001;2026-01-02 03:06:15;temperature;21.989;False
S0004;2026-01-02 03:06:15;CO2_level;1024;False
S0010;2026-01-02 03:06:15;CO2_level;1087;False
S0007;2026-01-02 03:06:15;temperature;25.182;False
S0005;2026-01-02 03:06:15;ventilation;0.749;False
S0011;2026-01-02 03:06:15;ventilation;0.927;False
S0009;2026-01-02 03:06:30;humidity;63.668;False
S0003;2026-01-02 03:06:30;humidity;63.362;False
S0011;2026-01-02 03:06:30;ventilation;0.707;False
S0007;2026-01-02 03:06:30;temperature;19.486;False
S0004;2026-01-02 03:06:30;CO2_level;945;False
S0001;2026-01-02 03:06:30;temperature;16.123;False
S0005;2026-01-02 03:06:30;ventilation;0.885;False
S0010;2026-01-02 03:06:30;CO2_level;787;False
S0007;2026-01-02 03:06:45;temperature;17.865;False
S0005;2026-01-02 03:06:45;ventilation;0.716;False
S0011;2026-01-02 03:06:45;ventilation;0.904;False
S0001;2026-01-02 03:06:45;temperature;26.143;False
S0010;2026-01-02 03:06:45;CO2_level;454;True
S0004;2026-01-02 03:06:45;CO2_level;729;False
S0004;2026-01-02 03:07:00;CO2_level;765;False
S0007;2026-01-02 03:07:00;temperature;19.023;False
S0005;2026-01-02 03:07:00;ventilation;0.983;False
S0009;2026-01-02 03:07:00;humidity;69.177;False
S0003;2026-01-02 03:07:00;humidity;62.708;False
S0001;2026-01-02 03:07:00;temperature;21.614;False
S0011;2026-01-02 03:07:00;ventilation;0.76;False
S0010;2026-01-02 03:07:00;CO2_level;909;False
S0011;2026-01-02 03:07:15;ventilation;0.553;False
S0001;2026-01-02 03:07:15;temperature;19.353;False
S0005;2026-01-02 03:07:15;ventilation;0.954;False
S0004;2026-01-02 03:07:15;CO2_level;1130;False
S0010;2026-01-02 03:07:15;CO2_level;949;False
S0007;2026-01-02 03:07:15;temperature;19.027;False
S0003;2026-01-02 03:07:30;humidity;64.961;False
S0004;2026-01-02 03:07:30;CO2_level;879;False
S0005;2026-01-02 03:07:30;ventilation;0.681;False
S0007;2026-01-02 03:07:30;temperature;25.825;False
S0001;2026-01-02 03:07:30;temperature;21.795;False
S0010;2026-01-02 03:07:30;CO2_level;941;False
S0011;2026-01-02 03:07:30;ventilation;0.734;False
S0009;2026-01-02 03:07:30;humidity;68.312;False
S0011;2026-01-02 03:07:45;ventilation;0.574;False
S0001;2026-01-02 03:07:45;temperature;24.087;False
S0005;2026-01-02 03:07:45;ventilation;0.594;False
S0004;2026-01-02 03:07:45;CO2_level;null;True
S0007;2026-01-02 03:07:45;temperature;16.777;False
S0010;2026-01-02 03:07:45;CO2_level;987;False
S0004;2026-01-02 03:08:00;CO2_level;1006;False
S0003;2026-01-02 03:08:00;humidity;65.649;False
S0009;2026-01-02 03:08:00;humidity;67.346;False
S0011;2026-01-02 03:08:00;ventilation;0.62;False
S0007;2026-01-02 03:08:00;temperature;25.841;False
S0001;2026-01-02 03:08:00;temperature;5.026;True
S0010;2026-01-02 03:08:00;CO2_level;1055;False
S0005;2026-01-02 03:08:00;ventilation;0.924;False
S0005;2026-01-02 03:08:15;ventilation;0.759;False
S0007;2026-01-02 03:08:15;temperature;15.148;False
S0010;2026-01-02 03:08:15;CO2_level;null;True
S0011;2026-01-02 03:08:15;ventilation;0.676;False
S0001;2026-01-02 03:08:15;temperature;15.579;False
S0004;2026-01-02 03:08:15;CO2_level;1098;False
S0004;2026-01-02 03:08:30;CO2_level;743;False
S0001;2026-01-02 03:08:30;temperature;21.636;False
S0007;2026-01-02 03:08:30;temperature;15.698;False
S0010;2026-01-02 03:08:30;CO2_level;798;False
S0005;2026-01-02 03:08:30;ventilation;0.946;False
S0003;2026-01-02 03:08:30;humidity;67.603;False
S0009;2026-01-02 03:08:30;humidity;67.948;False
S0011;2026-01-02 03:08:30;ventilation;0.748;False
S0010;2026-01-02 03:08:45;CO2_level;962;False
S0001;2026-01-02 03:08:45;temperature;17.876;False
S0004;2026-01-02 03:08:45;CO2_level;1003;False
S0005;2026-01-02 03:08:45;ventilation;0.507;False
S0007;2026-01-02 03:08:45;temperature;26.246;False
S0011;2026-01-02 03:08:45;ventilation;0.764;False
S0004;2026-01-02 03:09:00;CO2_level;1098;False
S0005;2026-01-02 03:09:00;ventilation;0.843;False
S0007;2026-01-02 03:09:00;temperature;15.971;False
S0003;2026-01-02 03:09:00;humidity;62.245;False
S0009;2026-01-02 03:09:00;humidity;69.63;False
S0001;2026-01-02 03:09:00;temperature;18.876;False
S0011;2026-01-02 03:09:00;ventilation;0.681;False
S0010;2026-01-02 03:09:00;CO2_level;1145;False
S0005;2026-01-02 03:09:15;ventilation;0.977;False
S0007;2026-01-02 03:09:15;temperature;25.469;False
S0011;2026-01-02 03:09:15;ventilation;0.839;False
S0001;2026-01-02 03:09:15;temperature;22.561;False
S0010;2026-01-02 03:09:15;CO2_level;1107;False
S0004;2026-01-02 03:09:15;CO2_level;681;False
S0010;2026-01-02 03:09:30;CO2_level;698;False
S0003;2026-01-02 03:09:30;humidity;62.868;False
S0005;2026-01-02 03:09:30;ventilation;0.001;True
S0007;2026-01-02 03:09:30;temperature;20.156;False
S0004;2026-01-02 03:09:30;CO2_level;701;False
S0011;2026-01-02 03:09:30;ventilation;0.958;False
S0009;2026-01-02 03:09:30;humidity;61.879;False
S0001;2026-01-02 03:09:30;temperature;26.537;False
S0011;2026-01-02 03:09:45;ventilation;0.747;False
S0004;2026-01-02 03:09:45;CO2_level;624;False
S0010;2026-01-02 03:09:45;CO2_level;1128;False
S0005;2026-01-02 03:09:45;ventilation;0.707;False
S0001;2026-01-02 03:09:45;temperature;18.59;False
S0007;2026-01-02 03:09:45;temperature;25.4;False
S0005;2026-01-02 03:10:00;ventilation;0.859;False
S0011;2026-01-02 03:10:00;ventilation;0.687;False
S0009;2026-01-02 03:10:00;humidity;67.416;False
S0007;2026-01-02 03:10:00;temperature;16.665;False
S0001;2026-01-02 03:10:00;temperature;19.191;False
S0004;2026-01-02 03:10:00;CO2_level;973;False
S0003;2026-01-02 03:10:00;humidity;60.14;False
S0010;2026-01-02 03:10:00;CO2_level;801;False
S0004;2026-01-02 03:10:15;CO2_level;1134;False
S0007;2026-01-02 03:10:15;temperature;16.6;False
S0001;2026-01-02 03:10:15;temperature;17.22;False
S0005;2026-01-02 03:10:15;ventilation;1.553;True
S0010;2026-01-02 03:10:15;CO2_level;1084;False
S0011;2026-01-02 03:10:15;ventilation;0.625;False
S0003;2026-01-02 03:10:30;humidity;68.254;False
S0005;2026-01-02 03:10:30;ventilation;0.908;False
S0007;2026-01-02 03:10:30;temperature;22.206;False
S0010;2026-01-02 03:10:30;CO2_level;669;False
S0009;2026-01-02 03:10:30;humidity;69.917;False
S0001;2026-01-02 03:10:30;temperature;18.628;False
S0004;2026-01-02 03:10:30;CO2_level;1102;False
S0011;2026-01-02 03:10:30;ventilation;0.869;False
S0007;2026-01-02 03:10:45;temperature;18.042;False
S0011;2026-01-02 03:10:45;ventilation;0.889;False
S0005;2026-01-02 03:10:45;ventilation;1.348;True
S0010;2026-01-02 03:10:45;CO2_level;644;False
S0004;2026-01-02 03:10:45;CO2_level;243;True
S0001;2026-01-02 03:10:45;temperature;20.209;False
S0010;2026-01-02 03:11:00;CO2_level;785;False
S0007;2026-01-02 03:11:00;temperature;23.135;False
S0011;2026-01-02 03:11:00;ventilation;0.566;False
S0009;2026-01-02 03:11:00;humidity;62.102;False
S0003;2026-01-02 03:11:00;humidity;62.394;False
S0004;2026-01-02 03:11:00;CO2_level;1146;False
S0001;2026-01-02 03:11:00;temperature;23.924;False
S0005;2026-01-02 03:11:00;ventilation;0.569;False
S0005;2026-01-02 03:11:15;ventilation;0.853;False
S0011;2026-01-02 03:11:15;ventilation;0.716;False
S0001;2026-01-02 03:11:15;temperature;21.65;False
S0010;2026-01-02 03:11:15;CO2_level;1118;False
S0004;2026-01-02 03:11:15;CO2_level;834;False
S0007;2026-01-02 03:11:15;temperature;21.463;False
S0011;2026-01-02 03:11:30;ventilation;0.681;False
S0005;2026-01-02 03:11:30;ventilation;0.998;False
S0004;2026-01-02 03:11:30;CO2_level;null;True
S0010;2026-01-02 03:11:30;CO2_level;888;False
S0009;2026-01-02 03:11:30;humidity;63.309;False
S0001;2026-01-02 03:11:30;temperature;17.531;False
S0003;2026-01-02 03:11:30;humidity;64.869;False
S0007;2026-01-02 03:11:30;temperature;24.227;False
S0010;2026-01-02 03:11:45;CO2_level;763;False
S0001;2026-01-02 03:11:45;temperature;24.536;False
S0005;2026-01-02 03:11:45;ventilation;0.967;False
S0011;2026-01-02 03:11:45;ventilation;0.847;False
S0004;2026-01-02 03:11:45;CO2_level;805;False
S0007;2026-01-02 03:11:45;temperature;16.997;False
